"def_lag","buf_def_perc","soil","capitals","towns","dem","slope","fric","IL_ha","mm_annual","mm_Aug_Sep","temp_Aug_Sep","Cerrado","Caatinga","Pampa","lag","match_size","lead","time"
0.0456972107109109,-0.00188817365522254,0.0590642261803878,0.112235552371356,0.150027547480809,0.0514216995630225,0.0400652417957726,0.234037430946888,0.139481721750685,0.207174307962684,0.111402646965261,0.185033940405086,-0.0645928433211104,-0.0585451965384205,-0.237101021314782,5,1,3,"t_1"
0.0301463274631391,-0.0367917029768908,0.0590642261803878,0.112235552371356,0.150027547480809,0.0514216995630225,0.0400652417957726,0.234037430946888,0.139481721750685,0.192249125085611,0.107354016522251,0.194153472885594,-0.0645928433211104,-0.0585451965384205,-0.237101021314782,5,1,3,"t_0"
0.0914485042639127,-0.0368603959192994,0.0634810937247659,0.127451230003065,0.172486220384424,0.0467840928972563,0.0424721686405353,0.266069908928185,0.155842050991858,0.165177334657735,0.199570067601076,0.196517543057315,-0.0814495824888961,-0.0629945431308493,-0.257398004229021,5,1,5,"t_5"
0.093289112849363,-0.00404049971478201,0.0634810937247659,0.127451230003065,0.172486220384424,0.0467840928972563,0.0424721686405353,0.266069908928185,0.155842050991858,0.141653610275896,0.219097901322612,0.225779638732966,-0.0814495824888961,-0.0629945431308493,-0.257398004229021,5,1,5,"t_4"
0.0899115488547369,-0.00560199838631205,0.0634810937247659,0.127451230003065,0.172486220384424,0.0467840928972563,0.0424721686405353,0.266069908928185,0.155842050991858,0.199791811139613,0.203466373525611,0.190187089494821,-0.0814495824888961,-0.0629945431308493,-0.257398004229021,5,1,5,"t_3"
0.079502603694839,-0.0604741829163142,0.0634810937247659,0.127451230003065,0.172486220384424,0.0467840928972563,0.0424721686405353,0.266069908928185,0.155842050991858,0.219145029836889,0.213090717213642,0.182573484727686,-0.0814495824888961,-0.0629945431308493,-0.257398004229021,5,1,5,"t_2"
0.0539507580835732,-0.0136015705917426,0.0634810937247659,0.127451230003065,0.172486220384424,0.0467840928972563,0.0424721686405353,0.266069908928185,0.155842050991858,0.230610665729144,0.133602506698757,0.200577125345693,-0.0814495824888961,-0.0629945431308493,-0.257398004229021,5,1,5,"t_1"
0.0519583873974678,-0.0492829716865469,0.0634810937247659,0.127451230003065,0.172486220384424,0.0467840928972563,0.0424721686405353,0.266069908928185,0.155842050991858,0.212335425840856,0.125286987330934,0.210670017277183,-0.0814495824888961,-0.0629945431308493,-0.257398004229021,5,1,5,"t_0"
0.092446020530643,-0.0500598937519359,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.182231892709988,0.218582527025615,0.213134656751149,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_5"
0.0923302155592355,-0.0196503989577683,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.161361303921722,0.240694068856941,0.241993282451866,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_4"
0.0892176747388736,-0.0214948000239716,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.220183610577675,0.224377253321537,0.205308596534334,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_3"
0.0801197777053308,-0.0746892361765485,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.235258818301811,0.235466073356006,0.19661839102188,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_2"
0.0557089145111991,-0.0268402991343796,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.24727642202445,0.158341173882163,0.216119134039605,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_1"
0.0553349399120183,-0.0634723143533434,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.228528052034285,0.146084825231479,0.226917830836873,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_0"
0.0919516450604802,-0.0607024291459407,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.203785381658263,0.237530122715735,0.226477913439121,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_5"
0.092345377291691,-0.0279103307394552,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.178381641960274,0.259437461103253,0.256566765114644,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_4"
0.0884493440129321,-0.0353761111902605,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.238431040446222,0.244284348021372,0.219421852760022,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_3"
0.0783474852465967,-0.0930461471019768,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.254683078826879,0.250896494182964,0.210176339760533,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_2"
0.0529915938423478,-0.0422269537073192,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.266030225398188,0.178383618511859,0.229460835058003,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_1"
0.0546394684970635,-0.0776020350796201,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.244758617520903,0.16437792079309,0.240059606849654,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_0"
