"def_perc","buf_def_lag_perc","soil","capitals","towns","dem","slope","fric","IL_ha","mm_annual","mm_Aug_Sep","temp_Aug_Sep","Cerrado","Caatinga","Pampa","lag","match_size","lead","time"
0.0445680010105157,0.120985912203632,0.0165888020911151,0.0547823563229298,0.0116364636350404,0.0524563266791413,0.0468966948935727,0.00714913807532034,0.0871171349406208,-0.0289672910962152,0.0381536784911091,-0.0108114821939648,0,0,0,5,1,1,"t_5"
0.0915766028322769,0.110547636785686,0.0165888020911151,0.0547823563229298,0.0116364636350404,0.0524563266791413,0.0468966948935727,0.00714913807532034,0.0871171349406208,0.0172581073526668,0.019003629521925,-0.00818418332744481,0,0,0,5,1,1,"t_4"
0.0674037381599024,0.126918905708578,0.0165888020911151,0.0547823563229298,0.0116364636350404,0.0524563266791413,0.0468966948935727,0.00714913807532034,0.0871171349406208,0.0174834508386892,0.0468230491078022,-0.00253569572612206,0,0,0,5,1,1,"t_3"
0.0982774460062341,0.136447083486921,0.0165888020911151,0.0547823563229298,0.0116364636350404,0.0524563266791413,0.0468966948935727,0.00714913807532034,0.0871171349406208,0.0389684259156835,0.0507530422894327,-0.0120367838746307,0,0,0,5,1,1,"t_2"
-0.00326608987439855,0.0978870344726971,0.0165888020911151,0.0547823563229298,0.0116364636350404,0.0524563266791413,0.0468966948935727,0.00714913807532034,0.0871171349406208,0.0185378384603759,0.0164107555532267,-0.00531741337036583,0,0,0,5,1,1,"t_1"
-0.00301231610242217,0.092898604411229,0.0165888020911151,0.0547823563229298,0.0116364636350404,0.0524563266791413,0.0468966948935727,0.00714913807532034,0.0871171349406208,0.0128762859467399,0.0133742267927063,-0.0128334803772604,0,0,0,5,1,1,"t_0"
0.0389684651013209,0.111668086130758,0.0286197324779769,0.0617092110916166,0.02486544567805,0.0435125004745516,0.0596430089333809,0.0231618358267573,0.0826601683986541,-0.0256589462325304,0.0557391427621993,-0.0114292811764771,0,0,0,5,1,3,"t_5"
0.0719612266783965,0.0878963346074772,0.0286197324779769,0.0617092110916166,0.02486544567805,0.0435125004745516,0.0596430089333809,0.0231618358267573,0.0826601683986541,0.0234980513151935,0.0643697963381031,-0.0128418486357467,0,0,0,5,1,3,"t_4"
0.0481996589425246,0.102505689392055,0.0286197324779769,0.0617092110916166,0.02486544567805,0.0435125004745516,0.0596430089333809,0.0231618358267573,0.0826601683986541,0.0236446678698903,0.0712567669872962,-0.00643200867113888,0,0,0,5,1,3,"t_3"
0.0864025104761285,0.121064390978626,0.0286197324779769,0.0617092110916166,0.02486544567805,0.0435125004745516,0.0596430089333809,0.0231618358267573,0.0826601683986541,0.0404198254322655,0.0805884249736671,-0.015107392005914,0,0,0,5,1,3,"t_2"
0.0199535113809047,0.0949651140550339,0.0286197324779769,0.0617092110916166,0.02486544567805,0.0435125004745516,0.0596430089333809,0.0231618358267573,0.0826601683986541,0.0314360214627092,0.039531648129804,-0.0102550114999912,0,0,0,5,1,3,"t_1"
-0.0190710771174038,0.106139198930867,0.0286197324779769,0.0617092110916166,0.02486544567805,0.0435125004745516,0.0596430089333809,0.0231618358267573,0.0826601683986541,0.0282768105770954,0.0376942546514195,-0.0160418504715755,0,0,0,5,1,3,"t_0"
0.0156963112003228,0.0725664047801583,0.0165888020911151,0.0606710057896849,0.0367891215800244,0.037160153853358,0.0605081433704719,0.0198872905692364,0.0881175235634474,-0.0305674138209382,0.0740264305506845,-0.00673400890938379,0,0,0,5,1,5,"t_5"
0.0482402234353735,0.0669546540237345,0.0165888020911151,0.0606710057896849,0.0367891215800244,0.037160153853358,0.0605081433704719,0.0198872905692364,0.0881175235634474,0.0209883346904955,0.0857727862205273,-0.0099141732990998,0,0,0,5,1,5,"t_4"
-0.00437372501067485,0.0535061133808759,0.0165888020911151,0.0606710057896849,0.0367891215800244,0.037160153853358,0.0605081433704719,0.0198872905692364,0.0881175235634474,0.0381328931415692,0.0975741233740319,-0.00816370331336858,0,0,0,5,1,5,"t_3"
0.051131524914904,0.061117406617346,0.0165888020911151,0.0606710057896849,0.0367891215800244,0.037160153853358,0.0605081433704719,0.0198872905692364,0.0881175235634474,0.052340013986382,0.0936490272783969,-0.0127737298261386,0,0,0,5,1,5,"t_2"
0.0135731473674754,0.0362998652996578,0.0165888020911151,0.0606710057896849,0.0367891215800244,0.037160153853358,0.0605081433704719,0.0198872905692364,0.0881175235634474,0.0388376158704847,0.0677437378140076,-0.0053807159104892,0,0,0,5,1,5,"t_1"
-0.0384589667904072,0.0728756337911365,0.0165888020911151,0.0606710057896849,0.0367891215800244,0.037160153853358,0.0605081433704719,0.0198872905692364,0.0881175235634474,0.0359959104943897,0.0475828360066211,-0.0103800208933724,0,0,0,5,1,5,"t_0"
-0.0866281143598952,0.0705399158932895,0.0183471688399641,0.045814182151197,0.0523202933491268,0.045259041643259,0.0706910961151955,0.0161669956955086,0.121271152034706,-0.0241413645334085,0.112562921869464,-0.0150125152750483,0,0,0,5,1,7,"t_5"
0.0090882189880844,0.061342738263505,0.0183471688399641,0.045814182151197,0.0523202933491268,0.045259041643259,0.0706910961151955,0.0161669956955086,0.121271152034706,0.0117816168454914,0.120789538148393,-0.0182979708540433,0,0,0,5,1,7,"t_4"
-0.0249604656830403,0.0707194508901033,0.0183471688399641,0.045814182151197,0.0523202933491268,0.045259041643259,0.0706910961151955,0.0161669956955086,0.121271152034706,0.0301168194160544,0.111278933082081,-0.0157707904917347,0,0,0,5,1,7,"t_3"
