"def_perc","buf_def_lag_perc","soil","capitals","towns","dem","slope","fric","IL_ha","mm_annual","mm_Aug_Sep","temp_Aug_Sep","Cerrado","Caatinga","Pampa","lag","match_size","lead","time"
-0.120577292175113,0.00844392050674202,-0.142080660587919,-0.0263830475013605,0.0182106551073621,-0.0637734290636582,-0.0519401082416517,0.000257163240119438,0.189898195721116,-0.0255834970268205,0.203632670595412,-0.0296759818214666,0,0.0353571452096316,0.0283411742271603,5,1,7,"t_4"
-0.142692274587897,0.0637311917671898,-0.142080660587919,-0.0263830475013605,0.0182106551073621,-0.0637734290636582,-0.0519401082416517,0.000257163240119438,0.189898195721116,-0.0341750937037693,0.23611017122283,-0.0560326909235752,0,0.0353571452096316,0.0283411742271603,5,1,7,"t_3"
-0.0499911100277479,-0.00184387950658001,-0.142080660587919,-0.0263830475013605,0.0182106551073621,-0.0637734290636582,-0.0519401082416517,0.000257163240119438,0.189898195721116,-0.00277975243276031,0.236646731007008,-0.0674919667256074,0,0.0353571452096316,0.0283411742271603,5,1,7,"t_2"
-0.0280161578673283,-0.0956456352613658,-0.142080660587919,-0.0263830475013605,0.0182106551073621,-0.0637734290636582,-0.0519401082416517,0.000257163240119438,0.189898195721116,0.0139887152068112,0.197389140716648,-0.0570355886511853,0,0.0353571452096316,0.0283411742271603,5,1,7,"t_1"
-0.0903175465881405,-0.0168212901373779,-0.142080660587919,-0.0263830475013605,0.0182106551073621,-0.0637734290636582,-0.0519401082416517,0.000257163240119438,0.189898195721116,-0.0409184113974668,0.130948187262792,-0.0546681100384277,0,0.0353571452096316,0.0283411742271603,5,1,7,"t_0"
-0.053259185167769,0.0269427480293873,-0.113437791705352,0.046478394331177,0.0961554729494938,0.00185175862137484,-0.0154955190287864,0.00622335041089037,0.194509593649899,0.0262945540286562,0.200900969487935,-0.0940907850366194,-0.00771970866933335,0.0707142904192631,0.0283411742271603,5,1,9,"t_5"
-0.049825918989419,0.0661022111234465,-0.113437791705352,0.046478394331177,0.0961554729494938,0.00185175862137484,-0.0154955190287864,0.00622335041089037,0.194509593649899,-0.0218782497611505,0.202402563743924,-0.0775833964211438,-0.00771970866933335,0.0707142904192631,0.0283411742271603,5,1,9,"t_4"
-0.0424674589746171,0.0812042443436143,-0.113437791705352,0.046478394331177,0.0961554729494938,0.00185175862137484,-0.0154955190287864,0.00622335041089037,0.194509593649899,0.00621827682251079,0.276264233230594,-0.108230915139356,-0.00771970866933335,0.0707142904192631,0.0283411742271603,5,1,9,"t_3"
-0.044297808014176,0.0749859814451745,-0.113437791705352,0.046478394331177,0.0961554729494938,0.00185175862137484,-0.0154955190287864,0.00622335041089037,0.194509593649899,0.0287158529491457,0.228324015559852,-0.11379673734536,-0.00771970866933335,0.0707142904192631,0.0283411742271603,5,1,9,"t_2"
-0.074402019714157,-0.0183092610275018,-0.113437791705352,0.046478394331177,0.0961554729494938,0.00185175862137484,-0.0154955190287864,0.00622335041089037,0.194509593649899,0.0217647014911424,0.180974044841931,-0.0917886831789331,-0.00771970866933335,0.0707142904192631,0.0283411742271603,5,1,9,"t_1"
-0.0932779262060382,0.0247506857254096,-0.113437791705352,0.046478394331177,0.0961554729494938,0.00185175862137484,-0.0154955190287864,0.00622335041089037,0.194509593649899,-0.023921792437779,0.134716022923857,-0.109587856946998,-0.00771970866933335,0.0707142904192631,0.0283411742271603,5,1,9,"t_0"
