"def_perc","buf_def_lag_perc","soil","capitals","towns","dem","slope","fric","IL_ha","mm_annual","mm_Aug_Sep","temp_Aug_Sep","Cerrado","Caatinga","Pampa","lag","match_size","lead","time"
-0.157472511259203,-0.0566281921569041,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.182231892709988,0.218582527025615,0.213134656751149,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_5"
-0.155060963650103,-0.0500598937519359,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.161361303921722,0.240694068856941,0.241993282451866,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_4"
-0.174777029538795,-0.0196503989577683,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.220183610577675,0.224377253321537,0.205308596534334,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_3"
-0.104682587237517,-0.0214948000239716,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.235258818301811,0.235466073356006,0.19661839102188,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_2"
-0.185706925511429,-0.0746892361765485,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.24727642202445,0.158341173882163,0.216119134039605,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_1"
-0.308090808246964,-0.0268402991343796,0.0676871754209726,0.144761221290094,0.192374089266204,0.0413150104706899,0.0444274102620159,0.29218284655838,0.173915357761502,0.228528052034285,0.146084825231479,0.226917830836873,-0.0963286075522583,-0.0651804451001331,-0.279393813907491,5,1,7,"t_0"
-0.176200456231064,-0.0697126047952464,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.203785381658263,0.237530122715735,0.226477913439121,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_5"
-0.175008770298831,-0.0607024291459407,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.178381641960274,0.259437461103253,0.256566765114644,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_4"
-0.201384133255598,-0.0279103307394552,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.238431040446222,0.244284348021372,0.219421852760022,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_3"
-0.1224161155931,-0.0353761111902605,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.254683078826879,0.250896494182964,0.210176339760533,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_2"
-0.205609016172202,-0.0930461471019768,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.266030225398188,0.178383618511859,0.229460835058003,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_1"
-0.331187463188589,-0.0422269537073192,0.0691005697845127,0.158736570738879,0.209864334303408,0.036803204065197,0.0454003533752037,0.316433167153324,0.186349807349193,0.244758617520903,0.16437792079309,0.240059606849654,-0.10882683541029,-0.0702945797677473,-0.298151734695304,5,1,9,"t_0"
