"def_lag","buf_def_perc","soil","capitals","towns","dem","slope","fric","IL_ha","mm_annual","mm_Aug_Sep","temp_Aug_Sep","Cerrado","Caatinga","Pampa","lag","match_size","lead","time"
0.0280670480248566,0.0475994643933057,0.0144371164642341,0.0523425788058129,0.0162645487043925,0.050196150692635,0.0523053872262012,0.0197329926251648,0.0864825313356239,-0.0384054593332168,0.0482543544545266,-0.021993643777437,-0.00771970866933335,0,0,5,1,1,"t_5"
0.05780199444372,0.0719218354604601,0.0144371164642341,0.0523425788058129,0.0162645487043925,0.050196150692635,0.0523053872262012,0.0197329926251648,0.0864825313356239,0.0078464748532355,0.0397546193063874,-0.0237540930723399,-0.00771970866933335,0,0,5,1,1,"t_4"
0.0589217139000583,0.0544385685053509,0.0144371164642341,0.0523425788058129,0.0162645487043925,0.050196150692635,0.0523053872262012,0.0197329926251648,0.0864825313356239,0.0167445678889035,0.0589409861128144,-0.0175024851339644,-0.00771970866933335,0,0,5,1,1,"t_3"
0.039198432596407,0.0107695181383005,0.0144371164642341,0.0523425788058129,0.0162645487043925,0.050196150692635,0.0523053872262012,0.0197329926251648,0.0864825313356239,0.0304880384910611,0.0589501039509751,-0.0276968853441756,-0.00771970866933335,0,0,5,1,1,"t_2"
0.0509788732711211,0.0872881830046029,0.0144371164642341,0.0523425788058129,0.0162645487043925,0.050196150692635,0.0523053872262012,0.0197329926251648,0.0864825313356239,0.011773395351669,0.0216495235915088,-0.0191806696573909,-0.00771970866933335,0,0,5,1,1,"t_1"
0.0455670828055976,0.0439035366106496,0.0144371164642341,0.0523425788058129,0.0162645487043925,0.050196150692635,0.0523053872262012,0.0197329926251648,0.0864825313356239,0.00636161521477149,0.0181754351034312,-0.0300706059820121,-0.00771970866933335,0,0,5,1,1,"t_0"
-0.0094574173209083,0.0335246849507721,0.0190643973822578,0.067265976877401,0.0227009980643357,0.0461130052248975,0.0534973502284155,0.0276364762048355,0.0802595971329853,-0.0264097762725156,0.0590608415689608,-0.0203255865246538,-0.00771970866933335,0,0,5,1,3,"t_5"
0.0333870510729996,0.0568583615630306,0.0190643973822578,0.067265976877401,0.0227009980643357,0.0461130052248975,0.0534973502284155,0.0276364762048355,0.0802595971329853,0.00794912733726279,0.0702769172256365,-0.0238871692240056,-0.00771970866933335,0,0,5,1,3,"t_4"
0.00975498973015873,0.0669184280372916,0.0190643973822578,0.067265976877401,0.0227009980643357,0.0461130052248975,0.0534973502284155,0.0276364762048355,0.0802595971329853,0.0174892395131699,0.0826369112290781,-0.0179972550317444,-0.00771970866933335,0,0,5,1,3,"t_3"
-0.0199147382986368,0.00687542456873447,0.0190643973822578,0.067265976877401,0.0227009980643357,0.0461130052248975,0.0534973502284155,0.0276364762048355,0.0802595971329853,0.029346024516069,0.0817414832416568,-0.0267757029047906,-0.00771970866933335,0,0,5,1,3,"t_2"
0.00128201811977116,0.0969979523190039,0.0190643973822578,0.067265976877401,0.0227009980643357,0.0461130052248975,0.0534973502284155,0.0276364762048355,0.0802595971329853,0.0158780038153079,0.0456645223950009,-0.0201302077592419,-0.00771970866933335,0,0,5,1,3,"t_1"
0.0267711806213441,0.0529553324190729,0.0190643973822578,0.067265976877401,0.0227009980643357,0.0461130052248975,0.0534973502284155,0.0276364762048355,0.0802595971329853,0.019602094802431,0.0434930650200847,-0.0303222428521544,-0.00771970866933335,0,0,5,1,3,"t_0"
-0.0122941148478553,0.0411398415266786,0.0133034326393183,0.0607204794404149,0.0238840331273539,0.0418654646275308,0.0611233500812922,0.0224760671864388,0.0832184627244543,-0.0258290561634645,0.0701384877696611,-0.0164952328330777,-0.00771970866933335,0,0,5,1,5,"t_5"
0.0269965892658785,0.0672710119423201,0.0133034326393183,0.0607204794404149,0.0238840331273539,0.0418654646275308,0.0611233500812922,0.0224760671864388,0.0832184627244543,0.000428954676600803,0.0763405181366807,-0.0186971993090406,-0.00771970866933335,0,0,5,1,5,"t_4"
0.00390030389263818,0.0754922355162506,0.0133034326393183,0.0607204794404149,0.0238840331273539,0.0418654646275308,0.0611233500812922,0.0224760671864388,0.0832184627244543,0.02615736607126,0.0971166094258835,-0.014533865747285,-0.00771970866933335,0,0,5,1,5,"t_3"
-0.0409700693980099,0.00519572540072471,0.0133034326393183,0.0607204794404149,0.0238840331273539,0.0418654646275308,0.0611233500812922,0.0224760671864388,0.0832184627244543,0.0411364834275875,0.0931131508397478,-0.0221083785452399,-0.00771970866933335,0,0,5,1,5,"t_2"
-0.041031517443495,0.0901756798885465,0.0133034326393183,0.0607204794404149,0.0238840331273539,0.0418654646275308,0.0611233500812922,0.0224760671864388,0.0832184627244543,0.0240843997058411,0.0682992989647119,-0.0163953578919612,-0.00771970866933335,0,0,5,1,5,"t_1"
-0.0215452133307661,0.0651426796032932,0.0133034326393183,0.0607204794404149,0.0238840331273539,0.0418654646275308,0.0611233500812922,0.0224760671864388,0.0832184627244543,0.0334002459027488,0.0549873484924493,-0.0239684118810598,-0.00771970866933335,0,0,5,1,5,"t_0"
-0.0258409166744438,-0.0130186974049545,0.0236916783002816,0.0429989782095597,0.0368549982424663,0.0460068738312731,0.0683071701107668,0.0129095946539957,0.117830017254248,-0.0294654701796652,0.100942957496231,-0.0187810890683731,-0.00771970866933335,0,0,5,1,7,"t_5"
0.00252748179326287,0.0290784684495079,0.0236916783002816,0.0429989782095597,0.0368549982424663,0.0460068738312731,0.0683071701107668,0.0129095946539957,0.117830017254248,-0.010326527642245,0.109162203068075,-0.0190964277640379,-0.00771970866933335,0,0,5,1,7,"t_4"
