system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,VERIF,WDPAID,WDPA_PID,layer,path,.geo
0_0000000000000000016d,4.017780365620233,3.4999196616649035,3.284532788129754,3.0347732833079712,2.926407871931012,2.8453777639466544,2.7199924158806326,2.658019330641328,2.6252788492721297,2.6146324757980084,2.5878730764564697,2.5302087775165685,2.484638002413882,2.4232211819793106,2.4035560493413,2.3953666629277253,2.3776065674043547,2.362220094076,2.3511299128676475,2.3118040009638734,2.309401237523932,2.3061254131831115,2.301211438329596,2.284013113500494,2.2575496420498675,2.246084700826723,2.242808862997133,2.2395323803921525,2.237075435140688,2.2362566732998674,2.2337991816006495,2.2264281645108057,2.2133231142788725,2.2116847002774076,2.202674665548405,2.198580697591862,2.195291333215569,Not Applicable,Terra Indígena,Indigenous Area,National,95.8538314018731,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Ñandévapeguá,Not Applicable,0.0,Ñandévapeguá,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-MS,Not Applicable,State Verified,5.55542579E8,555542579,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016f,85.51689336456676,85.39751663635616,85.28553986603124,85.19688653215371,85.06091588184624,84.8306005324359,84.61015429300554,84.48829434140745,84.2511673612461,83.9340677056109,83.66241435993611,83.52647116448864,83.19666824701387,83.01494727913796,82.95731195784926,82.73922997793123,82.46887710521816,82.3118751389131,82.08484306645076,81.93791306589063,81.89604527601504,81.75361742793154,81.64854839655933,81.53724900123574,81.34288621483437,81.23585726378516,81.07138193163904,80.98000738220075,80.83923091686927,80.74509674230826,80.6718231096177,80.47097152497817,80.4370626030052,80.42224404398421,80.38684056790989,80.36790448233859,80.35308436002411,Not Applicable,Terra Indígena,Indigenous Area,National,96.37059183874499,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Arandu-Mirim,Not Applicable,0.0,Arandu-Mirim,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-RJ,Not Applicable,State Verified,5.55542581E8,555542581,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000176,16.965037416912338,16.926194541668252,16.709029705809275,16.528808146813933,16.286510863255785,16.19709762344091,16.094846721585427,15.993384606656253,15.947407113553215,15.895454590273213,15.84877612916989,15.795665275898392,15.767920395649353,15.73091716631896,15.689107152986711,15.6321467838542,15.585831264633628,15.569978112106774,15.532719416916342,15.454251243027182,15.439188836227869,15.33693945195055,15.331390367172725,15.29254348362782,15.263281976030278,15.24663495491212,15.224454961390231,15.203173233195587,15.195998792281443,15.185989205250102,15.179646260853128,15.167755124988867,15.154275028126067,15.143953279448734,15.10133219656658,15.087853964388842,15.074260968167517,Not Applicable,Terra Indígena,Indigenous Area,National,92.718201857079,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Inhacorá,Not Applicable,0.0,Inhacorá,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-RS,Not Applicable,State Verified,5.55542588E8,555542588,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000177,103.54299082819713,103.54299082819713,103.54299082819713,103.47112910072906,103.47112910072906,103.47112910072906,103.47112910072906,103.45328156142241,103.45328156142241,103.45328156142241,103.45328156142241,103.45328156142241,103.45328156142241,103.31192961561379,103.31192961561379,103.31192961561379,103.09380295170342,102.71989555100646,102.71989555100646,102.11103967879922,102.04768214150674,102.04768214150674,101.94238266665405,101.90936520742584,101.70679710934401,101.33809261434389,101.2747377393927,101.2747377393927,101.23279640644596,101.18639343873362,101.14623730378496,101.09693347721128,101.04605517268688,101.04248569734506,101.02999264009405,101.02463846480106,101.02463846480106,Not Applicable,Terra Indígena,Indigenous Area,National,104.661503343201,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Uaça,Not Applicable,0.0,Uaça,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-AP,Not Applicable,State Verified,5.55542589E8,555542589,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000178,99.39519496947797,99.3794329046585,98.48262942480335,98.48175372759877,98.48175372759877,98.48175372759877,98.47912661511097,98.47741988653024,98.47566849798045,98.47391711529002,98.47216576940377,98.47041438341745,98.45727888549266,98.45114895421824,98.4419350461556,98.44018359248128,98.44018359248128,98.43230235114825,86.82706689894609,85.546054360794,85.51595483498329,85.49673224358706,85.48709975085025,85.45995504680968,85.44760263102168,85.44760263102168,85.43405326324104,85.4331775952723,85.4331775952723,85.4331775952723,85.41216093688607,85.41216093688607,85.41216093688607,85.41216093688607,85.40690745916388,85.40077755541634,82.9059822792939,Not Applicable,Terra Indígena,Indigenous Area,National,102.648187995419,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Wawi,Not Applicable,0.0,Wawi,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-MT,Not Applicable,State Verified,5.5554259E8,555542590,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017a,72.9155905027494,72.90042098474404,72.43921273609422,71.91194277515632,71.77987822223875,71.6960235467086,71.22380650475554,70.64976719143259,70.47971093771592,70.12924612033666,69.60005483408632,68.73982877467311,68.44062816265246,68.25569090730089,67.4624218378081,66.58972578232773,65.95974223343894,65.137907368144,64.58061424534634,64.24148463979154,63.58874036311389,62.94030615457764,62.52355467206847,62.09823313879933,61.68667802190826,61.41366782395187,61.07921734855974,60.68784409910954,59.691622886846005,58.711385823535295,57.66492011041338,56.12472567938845,55.91453051435011,55.364857118259025,55.08854647539593,54.75891487441386,54.442605721131365,Not Applicable,Terra Indígena,Indigenous Area,National,104.656072225177,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Escrivao,Not Applicable,0.0,Escrivao,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-PA,Not Applicable,State Verified,5.55542592E8,555542592,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017c,84.151929775635,83.83752811110904,83.68836227413142,83.45454529627834,83.18162280931622,82.81975566559055,82.45581231177879,82.25016547055151,82.06569817369864,81.81474872995341,81.43263372141281,81.31642371345832,81.28628703023065,81.1869936262487,80.98928198510465,80.54647493185006,80.38073239627046,79.81946914268143,79.47268330141394,78.97726159855891,78.56806926832371,78.32087232853141,78.10775603208734,77.70900027529068,77.39603251451196,77.09096487586194,76.7515670084812,76.48803545837461,76.00545774780517,75.38129059161601,74.98909268106705,74.22449019795039,73.72628301512937,73.48249403675047,72.9084011714347,72.6308209449554,71.4179497615122,Not Applicable,Terra Indígena,Indigenous Area,National,100.890604648978,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Tupinambá de Belmonte,Not Applicable,0.0,Tupinambá de Belmonte,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-BA,Not Applicable,State Verified,5.55542594E8,555542594,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017d,68.66424704386446,67.61027184308938,67.03022231819862,66.56923359728086,66.33378798479069,65.80409422375487,65.28055291865954,64.34593096367573,63.9577676669395,63.340619931499084,62.97686427647802,62.60394417012038,62.03792566280422,61.01659338092029,59.671558045821186,58.85755560869485,58.47353140663881,57.52888288424883,56.47858885046548,55.809047303488605,53.836246822732896,50.481014413115766,48.04974447360313,46.35421576756609,44.03822187057465,42.22737848462071,41.87031893175162,41.10649647510547,40.232133839467835,39.06322691843372,36.67271201047604,34.84491779594994,34.000365343321924,33.39427176314396,32.74629809510946,32.25944082516189,30.720490708780176,Not Applicable,Terra Indígena,Indigenous Area,National,104.666156446572,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Sissaíma,Not Applicable,0.0,Sissaíma,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-AM,Not Applicable,State Verified,5.55542595E8,555542595,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000183,82.74287821715045,81.50154929478639,80.1832415319908,78.13476079010985,75.96836179611903,74.78557928073732,73.86618279600113,73.26418343509664,72.72512816577364,72.24003848774957,71.89383250835809,71.56034614962424,67.57637936115397,66.42434332186149,65.45769802365399,64.78620911985124,64.62076766005266,63.87640658261327,63.50193185733773,62.93922008650901,62.751069831620484,62.638457180816445,62.611047513457564,62.460664129728514,61.83481247068803,61.65251452317171,61.474362108773725,61.343123121993784,61.24250272648594,61.1699408864222,60.927054951044575,60.74241590233011,60.542556796544616,60.37420690818729,60.07238059695095,59.829671167397514,59.23006436848883,Not Applicable,Terra Indígena,Indigenous Area,National,94.1785775679166,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Reta/Tapera,Not Applicable,0.0,Reta/Tapera,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-SC,Not Applicable,State Verified,5.55542601E8,555542601,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000185,14.519833921056318,13.193425694504604,12.617334737044633,11.972734324642198,11.838447734432215,11.641270804235809,11.144955329571806,11.057426023961618,11.012664213353716,10.915277567967035,10.885569864989243,10.83919351154687,10.67507129603176,10.63887627823534,10.597724085378841,10.557344852071116,10.462402018989103,10.410950293081232,10.14607482363471,10.101315189967707,10.070079593271501,10.054332670725111,10.02615211530518,10.023668742685555,9.975475003279588,9.905983630147258,9.909299724751751,9.904326472676555,9.945741357456312,9.953203382480726,9.953204054660901,9.954863867588147,9.952630428659925,9.993463618658772,9.99595010230135,9.992633450140705,9.971906351446858,Not Applicable,Terra Indígena,Indigenous Area,National,97.0373549014574,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Araribá,Not Applicable,0.0,Araribá,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-SP,Not Applicable,State Verified,5.55542603E8,555542603,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000187,46.379173341326506,43.71909610577005,42.561384413409435,41.673909243342365,40.81475561836249,40.14543921930076,39.64547457566686,38.79164778162905,38.4471363032352,37.868650809412564,37.46075810664351,37.151320738516375,37.031993776342404,36.98763868411825,36.46766292599291,36.228970895297195,35.980080380266216,35.67422228422099,35.4109792928168,35.22154969536714,34.89347223086112,34.793892969390754,34.69984058284625,34.36186883831209,34.17966529318628,33.9142855357537,33.79267341530842,33.6284945337936,33.48595325560837,33.42466701573132,33.312651382071685,33.264051711542336,33.166511734834074,33.09651051595961,33.009396146695444,32.965831852750114,32.96345533962756,Not Applicable,Terra Indígena,Indigenous Area,National,92.6259852117574,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Ligeiro,Not Applicable,0.0,Ligeiro,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-RS,Not Applicable,State Verified,5.55542605E8,555542605,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000188,48.6230580804827,47.896360312209474,47.48497872467433,47.008442836101,46.499374916002985,45.782800193364196,44.87341692358785,44.453325174186176,44.13644483736599,43.69437105608049,43.56468126262367,43.30812330142553,42.19085631715253,41.798883049272696,41.697544860156675,41.65997201675772,41.426080472995984,41.20173026480565,40.80840806166932,40.388436633636466,39.79994572014182,39.439648054830066,39.09466228000076,38.920637722663976,38.67000932301674,38.14521034651061,37.9112648696731,37.66284366094683,37.56127023110636,37.110605721049275,36.88941764305001,36.7628045019319,36.819306943582276,36.9619695714989,35.9765378025355,35.821478351143504,35.63350818362298,Not Applicable,Terra Indígena,Indigenous Area,National,93.0554248681294,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Mbiguaçu,Not Applicable,0.0,Mbiguaçu,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-SC,Not Applicable,State Verified,5.55542606E8,555542606,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000189,93.94395601531647,93.88690807299459,93.81775887365332,93.69589010594441,93.56775099530569,93.46229856726646,93.40821653476495,93.37018455576123,93.33733886887157,93.32091579001414,93.2967137420405,93.24571598172547,93.18348194815573,93.1687876517689,93.15063611813841,93.10293689478303,93.06816587244249,93.04731643383667,93.01616226100114,92.99541773774676,92.9752970256958,92.93294368823223,92.89145250372273,92.83781520709749,92.77731197516384,92.71720849873837,92.58373078548904,91.60302182512328,90.4393990865813,90.24824271089088,90.15271559444582,90.12320516954048,90.06183512132222,90.05572341915865,90.03843631161469,90.03497891421479,90.02892830758637,Not Applicable,Terra Indígena,Indigenous Area,National,101.30832709066298,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Xacriabá,Not Applicable,0.0,Xacriabá,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-MG,Not Applicable,State Verified,5.55542607E8,555542607,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018a,66.80146688228045,66.66581748230992,63.329654019015635,62.250192760320324,61.189658023799886,57.67552387131091,56.59516148214386,55.02386126235471,53.88990588553606,53.048472039399556,51.34649384464805,50.28542926328421,49.83491974256533,48.880459065182805,48.215271248863296,47.47845498063514,46.76380361955694,46.05515320023008,44.80397777477824,43.614924811874886,43.15765805178878,42.711554210418555,42.09753543657789,41.61472908161099,41.18256525311588,40.914270158433595,40.78407073460179,40.495313464399125,40.01117412272394,39.461496429339256,39.04672498310114,38.943912275583045,38.81324333216809,38.7724692507871,38.743076994683705,38.7231933660826,38.68601984722266,Not Applicable,Terra Indígena,Indigenous Area,National,101.310136832799,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Xakriabá Rancharia,Not Applicable,0.0,Xakriabá Rancharia,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-MG,Not Applicable,State Verified,5.55542608E8,555542608,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018b,89.83439356335872,89.73182374555088,89.6660785467975,89.59961492051798,89.47957914217481,89.40774477549694,89.30119761423758,89.25536904021538,89.17908532242409,89.00596971526804,88.9344706580558,88.82485104411934,88.61637822685884,88.53708472327783,88.49491513636755,88.44640781587955,88.38750721277266,88.3510291835719,88.27828860687131,88.24784311419569,88.19518398736493,88.16638431841979,88.15284140416708,88.1454353902511,88.12952298778893,88.110597189144,88.09660844903178,88.08920255114363,88.0585897627023,88.05200722504367,88.03884073285629,88.00673727998071,87.98698831062055,87.98369689582563,87.97875953761034,87.96230428992973,87.96230428992973,Not Applicable,Terra Indígena,Indigenous Area,National,96.3027948472195,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Guarani Araponga,Not Applicable,0.0,Guarani Araponga,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-RJ,Not Applicable,State Verified,5.55542609E8,555542609,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018c,82.75458439220596,82.75129476305555,82.73649023638308,82.71683973568472,82.69052047176852,82.63276772605992,82.61302835801804,82.59986820591851,82.50773462986913,82.37940222087323,82.34403177019004,82.17859250050662,82.08563837697172,82.05273406611975,82.0387507442204,82.0083179091985,81.96636878786065,81.96143430916193,81.92606602522643,81.89151848158637,81.88164891402045,81.86684436391056,81.86026388795844,81.84545974892039,81.8438148551826,81.82982900252149,81.82077953395462,81.80021803853224,81.75096248819763,81.74144003379948,81.71927198516737,81.66926224347841,81.66761783161317,81.65939300892029,81.62226816162998,81.61897776856354,81.57620369806754,Not Applicable,Terra Indígena,Indigenous Area,National,96.2722743854962,8.01588492989746,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Boa Vista Sertão do Promirim,Not Applicable,0.0,Boa Vista Sertão do Promirim,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-SP,Not Applicable,State Verified,5.5554261E8,555542610,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000018d,39.813305046375845,39.289160315079585,39.075457648778645,38.915629956367674,38.83241987106078,38.41608754046913,38.128256676289894,37.69351522280966,37.443379033539415,37.12778796516671,36.79399862546674,36.47263350144735,35.711078991717,35.52701417089271,34.91363394435093,34.39007717263502,33.73843438268966,33.22485990624073,32.71451941522577,32.24062616211055,31.6488655441669,30.069768991857323,29.409810734042093,28.386319017729882,28.101173875195816,27.987572100500394,27.78948021633735,27.566827311214425,27.462785195872446,27.33850863498062,26.972974772319635,26.7355886303967,26.493732328543576,26.141326799821083,25.867037796570777,25.62939051622832,22.543058276577106,Not Applicable,Terra Indígena,Indigenous Area,National,103.25977343191,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Lago Grande,Not Applicable,0.0,Lago Grande,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-MT,Not Applicable,State Verified,5.55542611E8,555542611,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000193,4.026230059777366,3.8366055904318523,3.652420279188693,3.551050430418242,3.397054675707536,3.333685966489316,3.316817184676359,3.2566640160103715,3.2493478664586815,3.2187296434812205,3.1886093146237964,3.140416781734463,3.119767913603906,3.111048451018454,2.969203763268331,2.8846229447402174,2.818602302703037,2.783028406874253,2.744530588833931,2.7215440866366634,2.6691339119401576,2.637125442665971,2.6216673856541046,2.6006510490918897,2.5615701868439227,2.54282735836348,2.53219409724766,2.5052272023020867,2.492505751135239,2.478238535559069,2.4582811845394237,2.4463925675960643,2.436089576202021,2.4225851346509635,2.3932601460645384,2.3869194115674666,2.394052963630456,Not Applicable,Terra Indígena,Indigenous Area,National,19.2503447380779,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Passo Grande do Rio Forquilha,Not Applicable,0.0,Passo Grande do Rio Forquilha,Not Reported,BRA,1,19.16,0.0,Proposed,2008,BR-RS,Not Applicable,State Verified,5.55542617E8,555542617,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000194,79.38131737364286,78.99452804165556,78.07166617514426,77.9006379388637,77.44359216701326,77.37677242293435,77.36691904182129,77.34629747079121,77.25153496544544,76.9877883772785,76.91440827434228,76.87151723195203,76.82423811148334,76.61474318362272,76.16343017366839,76.02173804804819,75.93621005622695,75.86014395294947,75.51599365943918,75.49464870752536,75.47862959331067,75.46815702781994,75.46466621007092,75.46117525194103,75.44476377166978,75.43952751623767,75.43080024310537,75.41334197406246,75.40985125097895,75.40548703857662,75.39967939893486,75.39706135450128,75.39062679344578,75.38015137303564,75.37491478380225,75.3715335272746,75.36263112637127,Not Applicable,Terra Indígena,Indigenous Area,National,81.1926342269323,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Tanaru (Interdiçao),Not Applicable,0.0,Tanaru (Interdiçao),Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-RO,Not Applicable,State Verified,5.55542618E8,555542618,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000196,2.646551877015907,2.6439053391130756,2.6368478373430566,2.6368478373430566,2.6368478373430566,2.6368478373430566,2.6368478373430566,2.6368478373430566,2.6368478373430566,2.632436920472939,2.629790373170693,2.628908189393837,2.628908189393837,2.624497326234658,2.621850809144814,2.621850809144814,2.621850809144814,2.621850809144814,2.621850809144814,2.621850809144814,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6214598854078828,2.6205776989454805,2.6205776989454805,2.6205776989454805,2.619695513154465,Not Applicable,Terra Indígena,Indigenous Area,National,2.88494860752373,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Igarapé Taboca do Alto Tarauacá,Not Applicable,0.0,Igarapé Taboca do Alto Tarauacá,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-AC,Not Applicable,State Verified,5.5554262E8,555542620,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000199,75.61490855695672,75.46823887354535,75.32547037593952,75.07122027053823,74.99523389620907,74.77340946039082,74.52303734724251,74.19378348115988,73.56735429953366,72.56414595778226,71.26303892005308,69.97199380345668,68.33173310706337,66.69301935777185,65.257268660017,64.40760525006036,63.76802652691776,63.12941583985613,62.20698637616315,61.630961653299025,61.19517506931346,60.78911255233104,60.4829728077542,60.27973491294701,59.971264304599394,59.67614416293673,59.30324057672143,58.71829232450086,57.00719640629575,54.6693291792112,53.19019097555951,52.570536576249125,52.140257748633246,51.67521727564512,51.173728009810866,50.991537683668874,49.95257101883112,Not Applicable,Terra Indígena,Indigenous Area,National,103.602072198898,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Karajá Santana do Araguaia,Not Applicable,0.0,Karajá Santana do Araguaia,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-PA,Not Applicable,State Verified,5.55542625E8,555542625,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019a,21.618359390541777,16.818736136775502,14.715509354815982,12.49735076341198,11.16380679509117,10.623090158430953,10.180742823729206,9.94540021533084,9.837054435667818,9.779327938536527,9.435350725628359,9.111900646767332,8.929840422280101,8.774511889340213,8.661453502051291,8.581661604234933,8.532816553331655,8.43737149035074,8.381421608636883,8.344121729425463,8.244012865101583,8.220094274257832,7.811276847150579,7.797955523359074,7.797067448407902,7.710034131696503,7.695824634137905,7.676666095290338,7.582315957795117,7.539687635956739,7.4784093513498,7.455318959626171,7.393229193160343,7.362146047225296,7.351488913680373,7.338167393904984,7.3195170678551875,Not Applicable,Terra Indígena,Indigenous Area,National,104.146714495146,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Potiguara,Not Applicable,0.0,Potiguara,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-PB,Not Applicable,State Verified,5.55542626E8,555542626,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001b3,2408.249201821023,2407.9947374792973,2407.9806357466923,2407.804467000167,2407.7374938702233,2407.646896370092,2407.5952927756175,2407.5732631212595,2407.5662120632155,2407.5662120632155,2407.5501381018316,2407.5166418106937,2407.480026246181,2407.354058574992,2407.260630485292,2407.2257846937778,2407.1108917805727,2405.432164489459,2404.233594249974,2378.3814947347455,2362.0212775115024,2355.410185525462,2351.4800758664237,2350.7842161267145,2350.491257373706,2350.4128259850877,2350.2503891457595,2350.1757420872036,2350.1051908827953,2349.5866171008015,2348.968303153176,2348.477863729237,2348.003420135296,2347.3120349289334,2346.2116692290433,2345.722191792102,2327.368267431482,Not Applicable,Terra Indígena,Indigenous Area,National,2439.63190679862,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Piripkura (Interdiçao),Not Applicable,0.0,Piripkura (Interdiçao),Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-MT,Not Applicable,State Verified,5.55542657E8,555542657,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000058,22.426890317565707,22.266711775206645,22.223997699202105,22.190324604411597,22.186863774211396,22.174749715312462,22.154446920024363,22.10859188145013,22.094748499614198,22.038943060464344,21.987932754544197,21.898193046229668,21.874351923515967,21.84421415529612,21.840753646812235,21.834696994956758,21.814143779811392,21.807221421107773,21.80289457162047,21.78514298459439,21.753429985592504,21.753429985592504,21.738723470638888,21.73612779406418,21.732667209225315,21.729206450558326,21.722285212093972,21.711903772396706,21.70238665124192,21.70238665124192,21.695464733578348,21.682484982113507,21.671237088253644,21.663448765194563,21.652631316206076,21.644843832197303,21.555722636213392,Not Applicable,Terra Indígena,Indigenous Area,National,101.396782025012,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Paukalirajausu,Not Applicable,0.0,Paukalirajausu,Not Reported,BRA,1,0.0,0.0,Proposed,2009,BR-MT,Not Applicable,State Verified,352368.99999999994,352369,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000059,253.8646839833944,242.02242588518527,239.19564850641467,236.42380565281175,226.32655037896998,220.14262626175085,217.69103320140314,202.82099435909007,195.99614321854682,188.7829701263457,186.6859791408496,184.44192011174636,180.90303468529464,176.45446578063616,170.72237591050992,164.50913636111682,157.5601565616396,152.22301870630557,148.29647180798602,147.20689425093053,146.06155329869873,143.7357037698178,137.11863841121172,130.67616190912182,126.61979268644251,123.17815584710945,119.92627459628252,117.10712291266437,111.12963925429811,109.5347834520164,108.79846227992665,108.60115774254704,108.47465691194725,107.74222834647982,105.44528441009642,105.22791309296392,104.39470904609149,Not Applicable,Terra Indígena,Indigenous Area,National,432.649666577078,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Portal do Encantado,Not Applicable,0.0,Portal do Encantado,Not Reported,BRA,1,430.57,0.0,Proposed,2009,BR-MT,Not Applicable,State Verified,352370.0,352370,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
